#1
double n1(29640,6)   # comment line
0.59	0	0.00015	0	0	-0.46462
0.591	0	0.00015	0	0	-0.42301
0.592	0	0.00015	0	0	-0.44151
0.593	0	0.00015	0	0	-0.45538
0.594	0	0.00015	0	0	-0.44844
0.595	0	0.00015	0	0	-0.43611
0.596	0	0.00015	0	0	-0.45075
0.597	0	0.00015	0	0	-0.45075
0.598	0	0.00015	0	0	-0.4261
0.599	0	0.00015	0	0	-0.44536
0.6	0	0.00015	0	0	-0.46
0.601	0	0.00015	0	0	-0.43226
0.602	0	0.00015	0	9.375	-0.44921
0.603	0	0.00031	0	-9.375	-0.46
0.604	0	0.00015	0	0	-0.44228
0.605	0	0.00015	0	0	-0.44074
0.606	0	0.00015	0	0	-0.44998
0.607	0	0.00015	0	0	-0.45769
0.608	0	0.00015	0	0	-0.4338
0.609	0	0.00015	0	9.375	-0.44459
0.61	0	0.00031	0	-9.375	-0.46924
0.611	0	0.00015	0	0	-0.43226
0.612	0	0.00015	0	0	-0.44074
0.613	0	0.00015	0	0	-0.45538
0.614	0	0.00015	0	0	-0.44536
0.615	0	0.00015	0	0	-0.43919
0.616	0	0.00015	0	0	-0.45229
0.617	0	0.00015	0	0	-0.45538
0.618	0	0.00015	0	0	-0.4261
0.619	0	0.00015	0	0	-0.44998
0.62	0	0.00015	0	0	-0.45615
0.621	0	0.00015	0	0	-0.43611
0.622	0	0.00015	0	0	-0.44536
0.623	0	0.00015	0	0	-0.46385
0.624	0	0.00015	0	0	-0.44459
0.625	0	0.00015	0	0	-0.43457
0.626	0	0.00015	0	0	-0.45229
0.627	0	0.00015	0	0	-0.45383
0.628	0	0.00015	0	0	-0.42841
0.629	0	0.00015	0	0	-0.4546
0.63	0	0.00015	0	0	-0.4677
0.631	0	0.00015	0	0	-0.4261
0.632	0	0.00015	0	0	-0.44382
0.633	0	0.00015	0	0	-0.45615
0.634	0	0.00015	0	0	-0.4469
0.635	0	0.00015	0	0	-0.43611
0.636	0	0.00015	0	0	-0.44921
0.637	0	0.00015	0	0	-0.45769
0.638	0	0.00015	0	0	-0.42995
0.639	0	0.00015	0	0	-0.44767
0.64	0	0.00015	0	0	-0.45538
0.641	0	0.00015	0	0	-0.4338
0.642	0	0.00015	0	0	-0.44844
0.643	0	0.00015	0	0	-0.45846
0.644	0	0.00015	0	0	-0.44305
0.645	0	0.00015	0	0	-0.43149
0.646	0	0.00015	0	0	-0.45075
0.647	0	0.00015	0	0	-0.46077
0.648	0	0.00015	0	0	-0.43611
0.649	0	0.00015	0	0	-0.45152
0.65	0	0.00015	0	0	-0.47002
0.651	0	0.00015	0	0	-0.43611
0.652	0	0.00015	0	0	-0.44536
0.653	0	0.00015	0	0	-0.45692
0.654	0	0.00015	0	0	-0.44844
0.655	0	0.00015	0	0	-0.44151
0.656	0	0.00015	0	0	-0.4546
0.657	0	0.00015	0	0	-0.45538
0.658	0	0.00015	0	0	-0.43997
